Loyalty#,Customer Lifetime Value
484317,3531.04
430813,3531.35
982416,3536.65
607662,3539.97
748701,3545.41
664705,3546.4
520163,3548.15
604470,3548.4
587543,3554.85
855451,3554.85
993328,3554.85
776153,3557.2
100883,3561.04
577124,3567.5
613546,3567.5
826271,3567.5
505790,3570.76
269120,3571.35
302198,3571.35
221328,3571.83
195069,3572.49
492966,3579.77
875212,3580.08
824133,3585.88
909066,3587.36
650358,3588.93
787606,3588.93
338872,3589.37
302657,3589.71
686031,3591.07
875086,3592.0
970783,3592.0
734880,3593.13
898000,3595.31
578203,3596.83
145688,3600.93
207865,3600.93
727686,3600.93
903797,3600.93
954231,3600.93
426141,3605.86
619920,3605.97
725575,3605.97
518622,3611.18
658407,3614.08
982528,3614.08
162568,3622.87
623569,3623.45
193722,3624.9
462366,3624.9
113755,3633.05
567210,3635.03
960629,3635.03
606074,3636.56
303934,3644.83
329355,3644.83
594606,3644.83
656993,3644.83
765989,3644.83
810100,3644.83
239490,3645.46
555050,3649.71
357466,3651.69
384090,3653.13
641612,3657.59
720626,3664.22
105932,3671.82
636000,3671.82
623654,3673.99
724424,3677.78
979330,3677.91
484592,3679.14
614428,3679.14
832665,3681.25
246517,3683.1
449417,3683.47
844834,3690.7
880948,3691.77
324773,3692.58
971030,3692.58
860553,3693.44
949890,3694.15
136772,3697.04
942685,3700.39
581712,3702.63
727363,3705.29
154726,3712.43
626312,3712.43
789859,3713.79
213112,3721.06
702325,3721.06
647491,3728.83
440511,3728.87
779184,3730.14
140598,3731.5
266365,3731.5
436226,3731.5
469230,3731.5
754936,3731.5
892639,3731.5
965674,3732.31
964791,3733.03
183885,3735.84
542934,3740.4
155354,3741.57
828136,3742.58
255767,3744.58
216725,3746.75
537387,3746.75
955716,3746.75
217802,3747.06
511472,3748.14
720300,3748.99
963464,3748.99
899509,3755.26
731494,3758.95
738435,3764.47
578688,3766.37
184009,3768.09
284461,3771.62
371875,3771.62
633627,3774.86
414382,3776.67
677704,3781.45
575487,3788.81
317205,3790.19
479509,3791.55
934529,3794.96
103916,3803.92
332869,3808.12
346554,3808.12
394454,3808.12
510264,3808.12
535944,3808.12
572282,3808.12
808341,3808.12
818271,3808.12
898787,3808.12
402082,3815.32
518236,3815.32
405768,3816.41
423609,3816.41
825920,3818.47
160993,3819.62
192691,3821.82
661035,3823.85
243061,3829.09
153072,3829.28
576692,3829.28
951879,3832.9
943068,3833.07
179956,3834.74
113839,3839.61
157971,3842.79
977523,3843.97
954952,3844.57
151030,3847.35
781495,3852.43
411876,3853.47
865654,3853.47
385864,3857.77
194855,3857.95
174702,3858.87
747604,3858.87
476288,3861.49
549858,3861.49
647658,3861.49
983822,3861.49
292957,3864.78
398611,3870.36
206947,3871.07
233819,3871.78
603009,3871.78
402390,3873.65
625123,3873.65
679132,3873.65
683751,3873.65
867780,3873.65
958274,3873.65
972686,3873.65
478666,3875.54
682419,3883.4
109896,3884.86
878284,3884.86
674738,3885.46
689993,3885.46
887748,3885.46
672336,3886.5
394806,3891.58
412362,3894.62
297327,3895.03
658330,3895.96
419626,3896.57
707152,3909.64
280790,3910.7
548251,3911.12
375597,3915.8
579015,3919.37
954558,3919.37
874104,3920.51
105352,3923.27
110678,3933.81
175104,3933.81
249559,3933.81
422803,3933.81
799510,3933.81
953210,3933.81
134202,3939.01
549541,3939.01
933233,3940.12
797326,3942.73
927721,3942.92
954750,3942.92
488535,3944.23
925340,3945.24
857814,3945.59
671534,3946.37
900460,3954.34
652370,3958.0
328349,3961.59
738597,3963.39
607347,3964.15
922161,3964.53
832155,3964.81
868767,3964.81
875485,3969.43
537613,3975.32
964159,3975.32
128280,3979.28
250711,3979.39
806859,3979.59
457652,3979.72
184151,3980.42
668692,3981.78
233017,3982.18
219431,3982.27
195594,3985.4
309408,3985.55
966204,3991.73
366133,3992.58
260513,4001.52
397706,4002.86
555102,4002.86
258238,4012.32
377796,4013.85
427733,4013.96
326174,4014.45
571340,4014.45
775193,4014.45
859218,4014.45
251023,4016.54
348085,4017.06
285122,4022.96
597189,4025.1
932405,4027.7
351551,4034.93
551391,4035.01
274879,4035.77
460091,4037.55
885210,4038.86
861917,4039.32
516224,4049.42
805349,4050.51
674689,4058.67
908006,4059.57
317726,4060.96
804784,4061.59
266377,4062.0
340277,4063.33
125068,4064.18
571479,4067.0
581533,4069.78
472674,4076.63
431514,4078.02
574723,4080.82
794286,4082.17
117618,4082.7
606371,4082.7
573217,4087.51
902015,4089.04
549080,4089.43
942984,4089.43
421191,4089.46
395512,4091.93
897728,4095.2
441719,4099.66
810990,4099.66
924056,4100.47
592088,4101.94
600756,4102.2
180411,4108.26
572094,4112.63
344009,4117.47
869265,4117.47
144936,4118.59
302057,4118.59
539106,4118.59
827288,4118.59
360868,4122.57
752874,4122.96
793742,4126.61
448774,4127.5
131463,4128.09
502212,4128.39
712130,4130.63
378267,4135.78
926961,4135.78
309921,4139.53
508215,4139.53
995943,4139.9
781347,4142.56
905180,4144.87
342929,4145.71
820223,4145.71
424012,4148.57
314935,4150.84
904367,4150.84
616207,4151.55
218311,4151.67
316323,4151.67
923406,4152.65
403258,4157.7
671928,4159.59
610585,4160.02
962566,4160.16
366250,4162.18
575015,4162.18
144702,4163.04
980478,4165.25
932572,4165.35
244387,4165.4
329215,4165.4
963619,4167.99
857353,4170.34
468138,4170.57
414207,4170.69
452976,4170.69
561284,4170.69
149426,4173.14
943048,4175.95
447804,4177.7
907595,4177.88
337488,4178.59
552818,4178.59
268439,4179.49
936214,4179.49
642485,4185.76
341594,4187.78
481902,4191.06
710203,4191.97
898630,4194.66
182058,4196.69
263127,4196.69
709385,4200.37
224952,4200.82
326707,4200.82
687525,4202.66
770094,4209.28
839659,4209.28
368772,4209.68
448577,4210.1
863259,4216.2
269632,4220.61
705641,4221.31
133730,4222.63
960253,4222.98
602068,4223.27
690494,4229.92
571498,4233.57
390911,4236.3
939289,4236.47
133035,4236.81
435789,4236.81
502573,4236.84
318751,4240.93
319822,4241.64
339845,4250.28
666878,4250.28
761150,4250.28
786703,4250.28
694472,4250.78
891046,4253.28
243001,4254.62
382738,4254.62
900977,4254.62
831829,4257.48
385235,4260.71
206591,4260.77
167363,4268.62
335755,4268.62
574391,4270.03
585509,4270.03
753977,4270.03
768518,4270.03
935253,4270.03
960678,4270.03
284610,4271.2
337815,4272.59
182184,4276.92
578944,4280.75
748831,4281.06
258860,4282.95
314413,4282.95
541564,4282.95
791765,4285.58
824668,4293.01
176359,4297.19
408468,4297.19
532378,4299.84
167219,4300.9
756496,4303.64
196798,4307.42
140750,4311.42
584173,4312.77
855721,4312.87
734119,4315.67
456554,4315.79
474383,4318.09
892994,4318.09
273552,4325.49
863626,4328.37
314250,4328.86
135878,4330.39
476497,4330.39
682979,4330.39
909476,4330.39
512897,4334.06
537795,4334.06
700276,4334.06
708271,4334.06
843672,4335.68
419237,4339.87
645147,4340.09
704074,4340.09
978654,4340.86
227015,4341.36
165596,4344.52
819592,4344.99
847559,4344.99
523288,4347.16
969318,4347.59
370990,4349.31
433946,4349.31
263822,4351.55
387650,4354.4
768030,4354.4
220808,4358.76
304643,4359.74
320183,4362.93
387214,4362.93
413305,4362.93
600063,4362.93
846119,4363.2
700731,4363.6
257391,4364.31
935068,4369.6
628180,4369.7
165339,4371.19
646022,4374.04
245575,4376.36
327903,4376.36
701708,4376.36
245604,4379.77
649054,4379.77
496387,4379.93
928294,4383.15
210148,4383.75
265317,4383.75
765127,4384.85
825809,4384.85
130953,4386.28
241144,4386.28
753130,4386.28
962267,4386.28
401722,4389.95
994993,4395.89
142726,4397.78
693196,4407.77
712248,4407.97
441423,4413.29
901775,4414.58
353535,4416.21
807058,4420.25
218425,4422.41
938323,4422.41
638732,4422.62
583601,4422.88
895185,4423.69
641869,4424.58
529733,4426.1
377029,4428.03
638602,4428.03
373501,4428.63
580628,4429.19
948658,4429.19
521176,4433.69
907544,4433.97
597228,4434.41
351389,4436.81
533742,4437.84
916131,4439.68
178036,4443.74
601167,4446.74
821705,4447.42
662521,4448.64
191558,4455.52
749362,4456.02
803084,4457.94
100644,4458.11
220564,4458.11
753987,4458.11
858814,4458.11
680565,4462.45
268958,4463.0
496482,4463.0
464137,4466.98
958800,4467.71
691520,4468.51
611051,4470.18
151183,4471.78
633135,4473.88
487027,4475.05
987612,4475.05
830071,4475.16
905469,4475.16
811139,4475.42
617108,4476.81
332983,4479.02
586891,4481.39
660197,4482.02
898788,4483.84
411365,4488.13
184976,4490.55
952629,4490.6
962055,4490.6
951226,4492.23
478431,4499.49
153261,4502.41
455234,4502.67
441724,4502.68
103359,4502.87
509614,4504.16
634916,4504.16
415077,4505.4
556622,4505.85
160250,4506.49
779082,4508.86
356980,4510.19
617916,4510.19
125996,4512.2
135977,4514.25
948053,4514.25
165138,4516.81
593007,4518.02
207047,4518.78
276152,4520.34
780728,4520.34
389995,4522.88
112661,4523.75
682288,4524.64
271432,4526.13
267951,4526.61
407648,4528.5
742886,4528.5
259170,4529.11
379716,4529.11
955633,4531.37
902690,4538.12
406373,4540.99
186246,4541.26
467580,4547.16
492757,4547.32
728655,4548.29
437407,4549.08
571845,4549.34
436975,4550.86
126097,4551.06
779046,4551.06
638618,4553.81
627893,4554.91
831780,4556.59
836226,4558.43
444092,4558.5
975614,4558.97
269960,4563.86
519726,4566.12
327530,4566.38
511342,4566.38
708458,4571.61
254575,4572.04
229692,4574.0
129743,4574.52
146572,4579.61
301563,4582.65
613234,4582.69
731160,4582.9
194959,4590.81
973951,4590.81
770651,4594.29
910336,4595.04
304601,4595.52
553412,4601.63
568484,4605.27
166911,4605.87
637235,4605.87
960555,4607.24
803747,4611.25
307166,4617.39
799857,4617.84
648648,4619.45
301794,4620.39
286954,4623.62
705262,4625.55
430221,4626.8
695428,4626.8
772437,4626.8
834270,4626.8
867840,4627.09
673934,4629.0
355184,4629.97
839295,4631.01
920966,4633.34
992072,4633.45
159233,4634.73
145480,4636.55
371191,4636.55
514552,4636.55
615673,4636.55
692252,4636.55
828481,4636.55
210752,4637.03
115405,4637.16
655085,4639.98
956619,4639.98
754774,4642.02
289354,4643.41
613908,4644.9
538979,4645.57
754264,4645.84
421432,4647.42
149430,4650.06
634423,4650.06
342679,4652.89
717806,4652.91
226511,4653.09
586100,4653.09
566808,4654.58
665548,4654.95
327470,4655.39
584017,4656.49
287414,4660.01
227008,4665.25
124987,4666.64
540918,4666.64
408931,4668.04
518771,4669.23
148368,4670.05
371164,4670.06
299278,4673.2
784787,4674.71
526644,4679.98
898122,4681.53
620587,4682.25
681309,4682.25
894620,4683.44
217792,4686.47
290024,4686.47
429933,4686.47
920545,4686.47
314182,4691.04
220601,4692.05
407173,4692.66
307321,4693.75
720007,4697.15
954424,4698.76
258799,4699.03
491253,4700.42
144756,4700.58
670040,4705.59
634807,4706.68
129429,4709.52
966285,4711.85
340691,4713.4
959364,4714.04
597630,4715.29
630869,4715.32
974500,4715.47
296736,4717.63
438263,4717.63
198407,4718.56
601583,4718.56
352581,4720.61
664684,4721.66
526663,4726.87
707042,4726.87
134180,4726.96
539537,4726.96
260155,4727.35
697079,4729.59
420222,4729.97
580586,4730.36
833627,4731.37
110099,4731.84
332208,4733.51
709123,4733.51
347861,4735.18
668000,4736.35
641123,4737.41
788332,4738.99
415327,4739.3
531793,4739.86
598016,4742.62
121751,4743.62
361892,4743.62
201564,4744.97
508728,4744.97
550213,4746.69
173485,4748.79
571017,4751.28
455594,4754.45
330249,4755.37
794348,4755.48
561874,4755.72
319504,4755.76
105835,4756.13
372069,4756.13
600013,4756.91
722629,4757.24
556266,4758.47
842405,4760.94
919668,4762.16
925433,4762.16
489781,4762.59
462459,4762.82
595681,4762.82
680754,4762.82
742854,4762.82
488130,4766.37
426317,4767.69
485383,4770.26
140077,4770.55
264018,4770.55
348732,4770.55
553254,4770.55
706918,4770.55
773857,4770.55
790287,4770.98
811612,4772.93
494552,4772.94
667615,4772.94
754175,4772.94
755276,4772.94
952493,4772.94
815626,4773.69
957008,4773.69
124351,4774.38
895601,4776.19
192651,4777.12
644417,4778.68
881943,4779.89
405465,4783.92
642409,4783.92
234047,4786.01
366911,4786.05
424540,4787.21
985622,4787.81
255718,4792.81
874589,4792.83
631232,4794.93
725705,4794.93
463890,4794.96
760842,4799.62
887026,4801.66
377302,4803.78
364931,4804.36
920954,4804.36
103362,4807.0
953097,4807.85
146067,4808.96
842390,4809.22
620741,4810.98
848003,4810.98
833024,4811.18
457525,4811.74
220315,4813.28
547994,4813.28
324881,4815.01
233646,4815.02
809016,4815.53
350675,4815.85
773219,4819.18
129515,4820.7
146760,4821.99
448483,4823.56
510841,4825.5
261229,4825.65
496728,4825.65
549862,4826.83
277430,4827.78
728043,4829.57
533666,4830.91
645600,4832.12
441340,4834.71
587591,4834.71
642449,4835.57
514917,4836.05
401422,4836.22
260712,4836.89
979075,4837.93
441359,4838.21
256135,4838.88
765261,4838.88
900359,4838.98
909854,4838.98
704112,4839.11
756543,4841.06
141497,4842.28
643026,4845.0
325498,4846.32
287385,4848.9
871145,4848.9
843158,4853.1
896947,4858.43
453719,4860.58
784537,4860.58
346809,4860.62
757938,4860.62
950915,4860.91
764544,4861.49
756973,4862.91
745738,4863.27
401007,4864.38
981674,4864.38
723055,4864.53
357375,4865.37
958143,4865.85
328754,4866.65
946258,4867.38
210746,4869.28
302957,4869.28
774234,4869.6
557289,4871.15
603531,4873.35
682337,4873.67
368523,4874.22
274179,4875.32
833679,4875.32
742062,4876.32
789303,4876.47
299366,4877.61
666952,4877.61
289863,4877.95
773390,4879.38
240476,4879.44
865411,4879.44
727446,4880.71
858557,4880.95
388639,4881.75
317137,4883.12
925413,4883.12
650553,4883.55
536066,4885.16
286641,4886.54
561219,4886.54
154864,4887.79
945050,4889.77
144565,4892.42
536535,4892.63
921563,4893.29
231843,4896.27
519213,4896.56
429448,4900.34
841437,4900.55
608601,4901.89
694388,4903.81
206576,4904.89
441439,4904.89
496159,4904.89
804239,4904.89
818870,4904.89
627502,4908.21
881106,4908.21
347997,4909.84
530281,4911.77
806839,4912.03
415896,4916.3
441782,4916.3
109840,4916.37
631683,4917.89
202227,4918.92
980952,4918.92
492812,4920.49
969689,4920.77
688410,4921.33
102184,4923.18
292084,4923.18
964047,4923.95
997370,4926.28
536959,4927.71
574613,4928.4
277285,4929.55
572463,4929.55
604825,4929.55
696897,4929.55
744698,4929.55
842190,4931.22
374107,4931.5
558854,4931.5
988223,4932.88
335137,4932.92
347431,4932.92
299397,4935.64
426791,4935.64
595965,4936.89
481893,4938.21
456432,4938.73
326240,4938.89
500060,4942.87
699750,4943.39
754338,4951.66
729518,4953.09
248664,4954.29
146037,4956.25
305687,4956.25
633140,4957.03
326267,4957.4
696026,4958.02
868161,4960.97
169932,4961.57
716435,4962.21
750922,4964.63
751829,4966.74
114743,4966.77
488884,4966.77
663150,4967.04
261573,4967.54
126216,4969.53
261283,4969.53
255836,4971.35
247471,4974.8
473144,4974.8
652614,4974.8
682103,4974.8
902693,4974.8
904805,4974.87
703852,4975.17
497194,4979.08
907950,4979.08
154136,4981.83
687412,4982.68
183374,4983.46
185288,4983.46
509607,4983.62
702938,4983.9
997964,4983.9
562411,4984.1
121236,4984.62
490860,4984.62
633458,4990.34
377289,4991.47
463298,4991.54
444259,4992.06
836984,4992.06
660922,4992.92
557852,4993.03
599491,4993.03
732362,4995.17
282181,4996.55
724510,4996.56
967298,4996.56
137185,5001.53
528229,5001.53
607696,5002.09
358968,5003.34
327163,5004.14
883230,5004.14
262508,5004.26
963100,5004.26
436971,5004.31
619141,5007.67
928082,5007.67
960934,5008.79
734824,5009.81
296689,5010.38
965698,5011.26
742319,5012.08
894048,5012.08
103436,5015.01
509060,5015.01
768255,5015.01
934280,5015.01
310983,5015.64
357971,5015.64
545144,5017.61
752548,5017.85
402332,5018.89
756559,5021.15
603082,5024.03
131815,5024.78
873177,5024.78
667517,5028.74
719719,5028.74
307859,5029.3
629267,5032.17
750300,5033.69
114924,5037.95
821944,5038.98
767456,5039.39
202052,5039.87
976605,5039.87
462974,5040.41
105921,5041.45
192405,5043.8
683458,5045.87
552221,5046.89
819448,5047.48
273984,5048.23
846033,5048.23
556313,5049.69
366932,5049.77
621279,5050.83
641159,5052.38
163002,5054.33
210247,5054.78
238939,5059.33
575411,5059.33
756636,5060.3
224666,5061.18
810482,5061.18
976489,5062.37
701216,5066.63
321666,5067.21
582883,5068.43
138759,5070.23
953281,5070.23
419491,5073.28
690862,5073.28
705980,5073.28
961455,5073.28
105251,5074.25
474921,5074.84
481699,5075.66
464166,5077.32
811430,5078.45
711248,5083.79
691626,5085.02
142812,5087.02
298967,5089.69
756515,5089.69
552945,5090.45
847502,5091.1
609878,5092.79
936232,5092.79
962637,5093.01
811162,5095.44
247721,5096.67
488224,5096.67
950832,5096.67
548238,5096.7
383962,5097.53
512580,5097.53
430555,5097.76
583610,5100.09
199792,5104.35
481987,5104.35
664052,5106.11
212130,5106.78
109903,5107.16
173416,5107.16
586056,5107.16
524379,5107.62
627791,5107.62
393888,5108.04
791678,5109.5
704267,5110.68
432920,5111.3
168418,5112.1
996539,5112.31
203517,5112.57
420786,5113.9
762951,5113.9
285386,5116.24
638152,5116.24
447275,5116.62
773019,5116.62
654288,5119.41
573078,5120.62
623154,5122.72
205256,5123.2
266604,5123.48
601586,5129.74
450698,5131.36
879844,5132.68
745383,5133.4
625784,5133.41
107067,5137.35
812628,5137.35
109956,5137.85
310236,5138.24
214020,5140.11
463070,5140.39
686224,5141.98
564973,5143.88
239970,5146.81
530113,5147.11
662209,5147.11
121095,5148.65
529746,5148.65
240330,5152.82
110752,5154.05
890839,5154.76
737221,5156.07
637641,5158.65
970976,5159.37
680445,5161.79
180219,5162.12
170544,5163.23
916634,5163.23
817456,5163.84
582646,5165.57
225743,5165.81
651006,5165.81
122517,5166.19
769560,5167.36
852094,5168.15
236037,5169.5
550262,5169.5
769763,5169.5
826312,5169.5
858957,5169.5
117456,5170.03
597267,5170.36
541009,5170.81
702686,5173.49
707698,5174.69
118076,5176.16
674462,5176.58
702406,5176.73
611538,5178.7
163083,5179.89
404417,5181.05
350863,5181.62
766401,5181.62
774168,5181.62
988921,5181.62
989527,5181.62
336141,5182.39
451528,5182.46
397053,5185.8
475500,5185.8
493925,5192.36
271365,5195.82
795607,5200.08
620792,5200.23
464044,5201.25
921102,5201.25
431521,5201.36
497861,5205.26
101594,5205.75
283066,5205.75
433881,5205.75
800016,5205.75
918276,5206.03
679531,5206.11
843972,5207.2
166333,5207.64
743263,5207.99
924493,5209.95
169950,5210.35
345978,5213.37
569319,5214.34
374113,5216.91
212304,5217.51
329300,5217.51
616522,5217.51
369715,5218.34
186146,5219.89
348740,5220.69
780504,5223.43
374585,5224.33
955773,5226.29
276289,5227.23
417082,5227.57
217967,5227.77
473622,5227.77
473548,5229.74
800268,5229.99
182124,5232.33
872706,5232.33
684022,5232.45
161650,5234.33
329660,5234.78
954174,5237.48
934271,5237.94
653698,5239.89
997945,5241.14
709948,5244.4
451886,5245.68
460043,5245.68
110603,5246.28
150141,5246.28
215257,5246.28
240135,5246.28
822507,5246.28
710473,5248.98
641997,5251.15
759370,5251.15
359693,5253.49
786613,5256.92
462078,5257.24
242348,5259.71
902148,5260.92
487807,5261.1
855261,5264.43
771285,5267.76
499875,5267.85
361434,5270.01
522924,5271.98
807211,5272.7
330468,5274.2
655715,5274.43
693212,5275.63
970154,5278.18
737906,5278.2
542002,5279.12
717772,5282.54
675541,5284.04
868152,5284.51
527337,5285.27
942102,5285.27
137973,5285.31
937385,5285.31
810621,5288.17
396984,5290.67
567670,5290.67
440209,5291.4
796692,5292.2
912797,5292.63
874035,5293.72
490479,5295.63
380099,5296.84
655473,5297.15
154173,5297.67
202807,5301.84
568681,5305.09
593340,5305.09
445451,5308.25
729561,5308.29
792229,5309.44
152778,5310.91
476431,5310.91
872619,5313.44
730771,5313.47
165265,5316.61
128754,5316.64
232290,5318.9
313292,5318.9
687593,5318.9
470469,5320.08
428872,5320.61
624569,5320.61
627913,5322.29
203143,5323.27
500022,5323.27
385718,5323.87
519826,5324.39
297101,5325.72
430503,5325.72
612074,5325.72
639145,5325.72
701223,5325.72
837580,5325.72
792086,5326.5
114021,5326.68
377642,5329.08
740992,5329.08
824610,5329.13
832062,5329.13
773112,5330.59
829291,5331.74
211575,5331.82
201339,5332.46
261273,5332.46
406254,5332.46
517614,5332.46
547357,5332.46
934267,5332.46
849673,5332.62
244925,5334.18
561620,5334.18
298883,5335.02
979776,5335.02
154652,5335.38
326564,5335.38
594997,5338.53
931834,5338.53
570116,5339.49
632720,5340.54
154230,5340.81
636206,5340.81
647894,5341.44
167660,5344.99
950403,5344.99
644014,5345.68
582257,5345.99
542180,5348.07
118688,5348.3
118511,5350.0
793618,5350.21
682533,5350.37
599873,5356.14
294738,5358.27
336484,5363.08
733906,5363.08
661744,5363.53
721088,5363.53
846953,5364.47
827164,5367.09
614350,5368.89
216937,5372.35
982446,5372.91
256434,5373.72
673872,5375.66
563749,5375.82
788159,5375.84
823628,5377.91
799064,5379.48
603433,5380.09
617670,5380.32
382671,5380.9
517405,5380.9
542696,5380.9
700260,5380.9
881156,5380.9
857481,5384.02
792412,5384.67
357166,5386.33
734952,5386.97
579245,5387.93
428649,5388.02
552576,5388.02
389565,5389.5
420148,5389.5
479815,5389.5
790649,5389.5
799919,5389.5
903648,5389.5
657668,5390.27
859549,5391.08
754436,5391.78
138993,5391.97
863942,5392.44
491351,5392.5
635398,5392.5
481018,5394.0
495473,5394.7
789826,5394.7
289968,5394.91
319501,5395.09
940711,5395.09
263433,5395.43
527414,5395.83
189817,5396.37
850123,5396.37
852394,5403.59
250089,5405.52
414157,5406.69
684155,5406.88
777714,5408.91
147891,5411.94
724660,5411.94
352078,5412.46
582427,5412.46
273198,5414.32
653637,5414.62
217204,5418.15
627826,5420.34
481955,5421.02
716236,5421.54
762474,5427.17
924793,5431.21
537038,5431.22
171257,5431.37
969913,5431.37
935738,5432.86
185285,5433.21
204507,5437.44
714270,5437.44
368878,5439.36
139682,5442.74
562305,5445.82
615528,5445.82
420515,5448.56
311952,5450.39
320191,5450.39
536603,5452.17
642000,5453.86
405698,5457.26
593506,5457.26
496371,5457.34
631661,5460.37
207195,5461.55
745290,5461.97
489956,5470.06
498793,5470.06
648365,5470.06
709059,5471.83
886677,5473.16
889671,5477.21
172135,5479.56
178403,5479.56
299448,5479.56
428536,5479.56
969933,5479.56
190236,5479.85
810071,5480.07
983900,5480.1
169525,5481.5
532752,5482.55
270759,5483.89
514272,5488.93
991210,5489.21
371152,5493.02
614720,5493.02
488799,5493.7
766861,5493.7
744406,5497.66
171883,5498.66
290902,5498.75
134273,5498.94
984545,5498.94
730641,5503.44
502615,5503.92
228151,5504.14
286065,5504.14
385131,5504.14
543460,5504.14
668576,5504.14
861336,5504.14
922351,5504.14
515663,5505.17
230763,5507.16
784356,5508.32
129510,5510.11
486812,5510.11
640082,5511.03
968608,5512.34
118332,5514.34
239892,5515.41
413347,5515.41
269775,5519.51
310867,5522.77
565787,5526.44
324506,5528.21
383202,5528.21
585377,5528.21
346384,5528.66
183025,5531.72
380294,5532.63
602361,5533.23
573972,5534.57
579581,5534.58
795554,5534.82
367774,5535.96
780855,5535.96
352337,5536.39
123083,5548.03
616641,5548.03
872315,5551.39
204311,5551.59
539599,5552.33
601597,5552.6
656639,5553.52
162485,5553.76
806283,5553.76
298506,5554.83
700924,5555.56
865737,5555.56
141266,5555.83
502585,5555.83
835785,5555.83
211984,5556.91
763248,5558.3
650366,5558.31
159531,5563.77
294273,5565.69
539776,5565.69
451469,5568.66
278345,5568.89
106964,5568.95
272839,5568.95
535320,5568.95
807134,5568.95
834733,5568.95
264723,5568.98
463947,5570.18
543119,5573.11
301760,5574.96
857159,5574.96
371739,5575.75
661069,5577.24
820501,5577.24
347982,5577.54
614782,5580.92
289294,5580.96
324713,5580.96
230429,5581.76
391542,5583.07
125300,5583.58
509746,5583.58
495773,5583.83
545497,5586.97
411116,5592.16
830777,5592.46
319801,5595.39
540628,5595.39
978676,5595.76
628096,5595.84
165554,5597.12
286225,5597.12
442525,5597.12
694743,5597.12
831854,5597.12
954599,5597.12
809024,5599.38
997189,5600.01
114983,5601.68
337812,5603.74
553944,5605.38
651020,5608.16
117932,5608.32
919894,5608.82
270761,5609.08
869116,5609.08
238752,5612.38
480846,5616.85
355839,5618.49
101547,5619.69
153645,5619.69
196582,5619.69
309364,5619.69
591174,5619.69
772237,5619.69
127052,5619.85
671359,5619.85
465603,5625.91
968828,5626.57
725294,5627.3
379572,5632.61
202293,5633.53
779211,5633.95
192013,5635.25
766562,5635.29
402624,5637.74
623478,5638.05
405740,5638.15
819255,5638.15
359133,5638.54
337945,5638.93
535544,5638.93
193775,5639.94
326069,5639.94
874939,5640.73
432302,5642.75
951781,5643.8
436266,5645.51
708151,5646.32
693791,5651.4
611366,5656.2
816196,5656.2
962801,5657.03
117033,5657.81
504078,5658.91
855998,5658.91
742669,5659.14
494887,5660.13
895651,5666.47
585162,5666.7
857629,5666.87
702327,5670.13
430519,5671.93
123830,5674.14
441623,5674.14
246911,5674.38
120799,5678.05
607769,5678.05
626664,5678.05
695342,5678.05
696329,5678.05
806639,5678.05
976596,5678.05
428523,5680.28
455937,5681.31
908301,5686.96
931135,5687.9
955130,5688.2
191638,5689.64
338295,5692.68
704968,5701.28
473194,5704.98
923333,5705.55
371606,5708.02
907157,5709.36
611689,5712.38
830446,5712.38
741892,5714.17
143087,5714.23
251436,5714.25
297568,5714.56
187025,5715.79
167177,5717.22
939752,5719.79
140483,5723.54
445338,5733.21
122166,5737.23
246581,5737.5
892066,5738.28
820406,5741.73
887228,5743.4
906836,5744.23
872335,5745.42
673399,5745.94
844540,5745.96
199513,5746.15
294172,5749.88
215294,5757.44
223018,5757.44
501699,5757.44
909547,5759.01
210442,5762.47
524536,5763.27
475991,5764.78
407340,5764.86
547559,5764.86
893771,5765.5
929009,5768.83
646359,5771.61
183523,5773.52
533509,5773.52
517702,5776.34
414164,5780.18
428565,5780.18
448142,5780.18
676289,5780.18
747339,5780.18
853871,5780.18
308591,5781.02
972157,5781.02
702005,5783.18
903146,5789.35
183626,5789.85
184206,5792.44
111387,5793.16
880681,5794.57
390546,5794.68
256486,5797.6
961512,5799.06
349670,5799.83
629995,5799.83
203409,5800.17
587623,5800.17
931097,5800.77
955649,5801.13
756668,5802.07
757060,5802.07
408863,5802.84
833305,5807.99
939932,5808.93
761114,5809.26
128245,5810.63
973407,5811.61
109029,5812.0
509514,5813.24
942287,5815.05
193212,5816.71
306112,5816.71
627970,5821.79
911663,5824.22
118365,5838.9
716812,5838.9
839263,5838.9
862576,5838.9
479593,5843.61
521111,5845.43
861415,5846.52
256755,5849.32
727047,5849.32
926967,5850.45
784962,5860.02
997599,5860.02
367697,5860.17
522935,5864.38
982578,5866.42
212695,5871.61
497648,5872.96
890595,5874.82
375265,5875.04
794752,5875.04
950391,5875.21
325802,5879.18
900801,5880.26
881304,5881.81
780428,5884.31
266861,5886.22
137985,5886.62
620584,5886.62
812152,5889.51
204926,5893.37
736459,5894.91
335246,5895.11
153586,5896.54
683910,5897.56
261832,5897.75
105214,5897.99
561041,5897.99
462495,5904.09
994219,5904.09
729581,5905.97
724513,5906.94
672391,5907.08
130446,5907.15
225748,5907.15
239457,5907.91
253056,5908.75
271059,5908.75
357199,5912.78
852855,5913.2
890646,5913.2
114242,5914.95
472942,5923.21
346274,5923.52
148289,5926.39
215719,5926.73
604471,5926.73
676409,5926.73
852995,5926.98
799437,5927.39
452150,5931.28
893375,5931.28
480200,5932.56
338808,5934.74
653337,5935.57
908759,5935.57
489391,5935.82
249795,5936.34
558288,5938.51
748890,5938.51
